doctor_id,name,clinic_id,appointment_duration_in_minutes
D000002168,Dr. Ong Lim,630,15
D000002169,Dr. Priya Tay,631,15
D000002170,Dr. Amanda Ho,631,15
D000002171,Dr. Jing Rahman,631,20
D000002172,Dr. Xin Ang,631,20
D000002173,Dr. David Kumar,632,20
D000002174,Dr. Yan Tan,632,15
D000002175,Dr. Goh Lee,632,20
D000002176,Dr. Goh Wong,633,15
D000002177,Dr. Kumar Chen,633,30
D000002178,Dr. Andrew Wong,634,15
D000002179,Dr. James Singh,634,20
D000002180,Dr. Xin Nair,634,15
D000002181,Dr. Rui Chng,634,30
D000002182,Dr. Jessica Ali,634,15
D000002183,Dr. Jessica Hassan,635,15
D000002184,Dr. Rui Yap,635,15
D000002185,Dr. Priya Nair,635,15
D000002186,Dr. Rui Low,635,15
D000002187,Dr. Emily Chua,636,20
D000002188,Dr. Wong Yap,636,15
D000002189,Dr. Rajesh Tan,637,20
D000002190,Dr. Priya Low,637,30
D000002191,Dr. Marcus Ho,637,20
D000002192,Dr. Hui Chua,638,15
D000002193,Dr. Mary Teo,638,15
D000002194,Dr. Goh Soh,638,15
D000002195,Dr. Tan Rahman,638,20
D000002196,Dr. Ng Ong,639,15
D000002197,Dr. John Lee,639,15
D000002198,Dr. Rui Singh,640,15
D000002199,Dr. Ng Ho,640,15
D000002200,Dr. Emily Hassan,640,15
D000002201,Dr. Marcus Chng,641,20
D000002202,Dr. Robert Singh,641,15
D000002203,Dr. Priya Wong,642,15
D000002204,Dr. Lim Ali,642,15
D000002205,Dr. Lim Goh,643,30
D000002206,Dr. Rajesh Ali,643,30
D000002207,Dr. Priya Tan,643,15
D000002208,Dr. Xin Ng,643,15
D000002209,Dr. Jun Nair,643,15
D000002210,Dr. Sarah Tan,644,15
D000002211,Dr. Rajesh Lim,644,20
D000002212,Dr. John Krishnan,644,15
D000002213,Dr. Ming Singh,644,15
D000002214,Dr. Rajesh Ang,645,15
D000002215,Dr. Xin Ng,645,15
D000002216,Dr. Goh Yap,645,15
D000002217,Dr. Lim Ho,645,15
D000002218,Dr. David Lim,646,15
D000002219,Dr. Sarah Tan,646,20
D000002220,Dr. Rajesh Krishnan,647,20
D000002221,Dr. Jennifer Chua,647,15
D000002222,Dr. Lim Singh,647,15
D000002223,Dr. Benjamin Sim,647,20
D000002224,Dr. Rajesh Ang,647,20
D000002225,Dr. Xin Yap,648,15
D000002226,Dr. Rachel Ali,648,15
D000002227,Dr. Ming Wong,649,30
D000002228,Dr. Benjamin Singh,649,20
D000002229,Dr. Marcus Ang,649,20
D000002230,Dr. Ng Chua,650,20
D000002231,Dr. Wei Ho,650,30
D000002232,Dr. Michael Low,650,15
D000002233,Dr. Daniel Chen,650,15
D000002234,Dr. Nicole Chong,650,20
D000002235,Dr. Marcus Chen,651,15
D000002236,Dr. Andrew Krishnan,651,15
D000002237,Dr. Steven Yap,651,20
D000002238,Dr. Emily Hassan,651,15
D000002239,Dr. Nicole Tay,651,20
D000002240,Dr. Ming Chong,652,30
D000002241,Dr. Linda Ang,652,15
D000002242,Dr. Marcus Ali,652,15
D000002243,Dr. Rajesh Yeo,653,20
D000002244,Dr. Jun Soh,653,20
D000002245,Dr. Rui Hassan,653,15
D000002246,Dr. Ng Low,653,15
D000002247,Dr. Emily Ho,654,15
D000002248,Dr. Teo Wong,654,15
D000002249,Dr. Rui Goh,654,30
D000002250,Dr. Jessica Ng,654,15
D000002251,Dr. James Nair,655,15
D000002252,Dr. Emily Ng,655,20
D000002253,Dr. Xin Sim,655,20
D000002254,Dr. Teo Ang,655,15
D000002255,Dr. Steven Nair,656,15
D000002256,Dr. Chen Ali,656,15
D000002257,Dr. Xin Krishnan,656,15
D000002258,Dr. John Ali,656,15
D000002259,Dr. Ong Wong,657,15
D000002260,Dr. Andrew Ong,657,20
D000002261,Dr. Marcus Low,657,20
D000002262,Dr. Xin Ong,658,20
D000002263,Dr. Mary Teo,658,15
D000002264,Dr. Andrew Lee,659,15
D000002265,Dr. Lee Chen,659,15
D000002266,Dr. Kevin Goh,659,15
D000002267,Dr. Amanda Chong,659,15
D000002268,Dr. James Hassan,659,15
D000002269,Dr. Li Teo,660,15
D000002270,Dr. Ming Chng,660,20
D000002271,Dr. Sarah Chua,661,30
D000002272,Dr. Jennifer Low,661,15
D000002273,Dr. Yan Tay,661,15
D000002274,Dr. Jing Hassan,661,30
D000002275,Dr. Rui Wong,662,15
D000002276,Dr. Kevin Lim,662,15
D000002277,Dr. Robert Low,662,15
D000002278,Dr. Marcus Lim,662,15
D000002279,Dr. Ming Sim,662,30
D000002280,Dr. Lim Ong,663,15
D000002281,Dr. Rachel Sim,663,15
D000002282,Dr. Mary Ong,663,20
D000002283,Dr. Benjamin Tan,663,15
D000002284,Dr. Lim Soh,664,15
D000002285,Dr. Ong Hassan,664,20
D000002286,Dr. Wong Koh,664,20
D000002287,Dr. Ng Ho,664,15
D000002288,Dr. Jessica Ang,664,20
D000002289,Dr. Rui Singh,665,15
D000002290,Dr. Jun Koh,665,15
D000002291,Dr. Ng Chua,665,15
D000002292,Dr. Lim Ng,666,30
D000002293,Dr. Lim Ali,666,15
D000002294,Dr. John Low,666,15
D000002295,Dr. Jing Chen,666,15
D000002296,Dr. Steven Koh,666,15
D000002297,Dr. Benjamin Ho,667,15
D000002298,Dr. Benjamin Sim,667,15
D000002299,Dr. John Tay,667,15
D000002300,Dr. Jessica Chen,668,15
D000002301,Dr. Li Yap,668,15
D000002302,Dr. David Lee,668,30
D000002303,Dr. Jennifer Krishnan,668,30
D000002304,Dr. Michelle Lim,668,15
D000002305,Dr. James Koh,669,15
D000002306,Dr. Rachel Sim,669,15
D000002307,Dr. Lim Wong,670,15
D000002308,Dr. Nicole Lim,670,15
D000002309,Dr. Xin Ho,670,15
D000002310,Dr. Mary Tay,670,15
D000002311,Dr. Ming Rahman,671,30
D000002312,Dr. Chen Ng,671,20
D000002313,Dr. Jennifer Yap,671,20
D000002314,Dr. Emily Rahman,672,20
D000002315,Dr. Wong Kumar,672,15
D000002316,Dr. Wei Tan,673,15
D000002317,Dr. Kevin Singh,673,20
D000002318,Dr. Wong Chua,674,15
D000002319,Dr. Teo Chua,674,15
D000002320,Dr. David Hassan,674,15
D000002321,Dr. Mary Ng,674,15
D000002322,Dr. James Ang,674,15
D000002323,Dr. Goh Yeo,675,15
D000002324,Dr. Teo Sim,675,15
D000002325,Dr. Mary Lee,676,15
D000002326,Dr. Li Low,676,30
D000002327,Dr. Daniel Singh,676,20
D000002328,Dr. Jun Chng,676,20
D000002329,Dr. Wei Lim,676,15
D000002330,Dr. Steven Koh,677,20
D000002331,Dr. Linda Wong,677,15
D000002332,Dr. Nicole Ho,677,20
D000002333,Dr. John Goh,678,15
D000002334,Dr. Michelle Koh,678,15
D000002335,Dr. Wong Lim,679,20
D000002336,Dr. Benjamin Kumar,679,30
D000002337,Dr. Linda Low,679,15
D000002338,Dr. Kevin Chng,680,20
D000002339,Dr. Tan Chen,680,15
D000002340,Dr. Rui Chng,681,15
D000002341,Dr. James Koh,681,20
D000002342,Dr. Jennifer Tay,681,15
D000002343,Dr. Marcus Rahman,681,30
D000002344,Dr. Jennifer Teo,682,20
D000002345,Dr. Steven Kumar,682,15
D000002346,Dr. Tan Chong,683,30
D000002347,Dr. Rajesh Koh,683,15
D000002348,Dr. Benjamin Ong,683,15
D000002349,Dr. Jun Low,684,15
D000002350,Dr. Amanda Ang,684,30
D000002351,Dr. Jennifer Nair,684,15
D000002352,Dr. Chen Singh,684,15
D000002353,Dr. Sarah Krishnan,684,15
D000002354,Dr. Priya Tan,685,15
D000002355,Dr. Priya Chen,685,20
D000002356,Dr. Nicole Singh,685,15
D000002357,Dr. Ming Ong,686,20
D000002358,Dr. Andrew Soh,686,20
D000002359,Dr. Goh Rahman,686,20
D000002360,Dr. David Lim,687,20
D000002361,Dr. Lee Sim,687,15
D000002362,Dr. Li Chua,688,15
D000002363,Dr. Teo Lee,688,15
D000002364,Dr. David Hassan,689,20
D000002365,Dr. Jennifer Ng,689,20
D000002366,Dr. David Koh,690,15
D000002367,Dr. Kevin Yeo,690,15
D000002368,Dr. Priya Ali,691,15
D000002369,Dr. Li Sim,691,20
D000002370,Dr. Chen Ho,691,15
D000002371,Dr. Goh Chong,692,15
D000002372,Dr. Sarah Kumar,692,15
D000002373,Dr. Teo Kumar,692,20
D000002374,Dr. Teo Hassan,692,30
D000002375,Dr. Goh Chen,693,15
D000002376,Dr. Jun Chng,693,15
D000002377,Dr. Tan Ang,693,15
D000002378,Dr. Jun Tan,693,15
D000002379,Dr. Nicole Ng,694,15
D000002380,Dr. James Yeo,694,15
D000002381,Dr. Rachel Ho,694,20
D000002382,Dr. Steven Chong,694,15
D000002383,Dr. Goh Ho,695,15
D000002384,Dr. Xin Sim,695,20
D000002385,Dr. Wei Krishnan,696,15
D000002386,Dr. Marcus Kumar,696,15
D000002387,Dr. Rachel Kumar,696,15
D000002388,Dr. Xin Krishnan,696,15
D000002389,Dr. Linda Ong,696,15
D000002390,Dr. Linda Chong,697,20
D000002391,Dr. Jun Chong,697,15
D000002392,Dr. Wong Koh,697,15
D000002393,Dr. David Hassan,697,15
D000002394,Dr. Andrew Lee,697,15
D000002395,Dr. Goh Yeo,698,30
D000002396,Dr. Marcus Nair,698,15
D000002397,Dr. Michael Lim,698,15
D000002398,Dr. Ng Sim,698,20
D000002399,Dr. Hui Tay,699,15
D000002400,Dr. Amanda Sim,699,15
D000002401,Dr. Mary Sim,700,20
D000002402,Dr. Andrew Nair,700,20
D000002403,Dr. Xin Tan,700,15
D000002404,Dr. Wong Chong,701,15
D000002405,Dr. Yan Yeo,701,15
D000002406,Dr. Rui Yap,701,15
D000002407,Dr. Jessica Krishnan,701,15
D000002408,Dr. Hui Yeo,702,20
D000002409,Dr. Chen Tan,702,30
D000002410,Dr. Benjamin Ang,702,15
D000002411,Dr. Rui Soh,703,15
D000002412,Dr. Wei Soh,703,15
D000002413,Dr. Kumar Tay,703,15
D000002414,Dr. Tan Ng,703,15
D000002415,Dr. John Nair,703,15
D000002416,Dr. John Yap,704,15
D000002417,Dr. Daniel Ang,704,30
D000002418,Dr. Yan Sim,704,15
D000002419,Dr. Ng Koh,705,15
D000002420,Dr. Jennifer Hassan,705,20
D000002421,Dr. Lee Teo,705,15
D000002422,Dr. Emily Tan,705,30
D000002423,Dr. Li Goh,705,15
D000002424,Dr. Xin Sim,706,15
D000002425,Dr. Rui Krishnan,706,15
D000002426,Dr. Ong Low,706,20
D000002427,Dr. Priya Goh,706,15
D000002428,Dr. Tan Hassan,707,20
D000002429,Dr. Ming Koh,707,20
D000002430,Dr. Ong Ong,708,20
D000002431,Dr. Ng Singh,708,20
D000002432,Dr. Jennifer Sim,708,15
D000002433,Dr. Yan Tan,709,20
D000002434,Dr. Ong Ong,709,30
D000002435,Dr. Steven Ong,710,15
D000002436,Dr. Robert Sim,710,15
D000002437,Dr. Hui Sim,710,15
D000002438,Dr. Teo Ng,710,15
D000002439,Dr. Mary Tay,711,15
D000002440,Dr. Jessica Tay,711,15
D000002441,Dr. Marcus Hassan,712,20
D000002442,Dr. Ng Ng,712,20
D000002443,Dr. Tan Wong,712,15
D000002444,Dr. Steven Lee,712,15
D000002445,Dr. Yan Chong,713,15
D000002446,Dr. Benjamin Kumar,713,15
D000002447,Dr. Jing Nair,713,15
D000002448,Dr. Lee Ong,714,15
D000002449,Dr. Hui Wong,714,20
D000002450,Dr. Rachel Hassan,714,15
D000002451,Dr. Xin Goh,714,30
D000002452,Dr. Robert Ho,714,20
D000002453,Dr. Lee Chong,715,30
D000002454,Dr. Steven Goh,715,30
D000002455,Dr. Rajesh Hassan,715,15
D000002456,Dr. James Rahman,716,15
D000002457,Dr. Li Rahman,716,15
D000002458,Dr. Kevin Krishnan,716,30
D000002459,Dr. Nicole Ho,717,15
D000002460,Dr. Jessica Low,717,15
D000002461,Dr. James Ho,717,15
D000002462,Dr. Daniel Yeo,718,15
D000002463,Dr. Andrew Chong,718,15
D000002464,Dr. Rui Tan,718,15
D000002465,Dr. Daniel Lee,718,20
D000002466,Dr. Jessica Chong,718,15
D000002467,Dr. Ng Rahman,719,15
D000002468,Dr. Mary Koh,719,30
D000002469,Dr. Ng Ali,719,15
D000002470,Dr. Steven Hassan,719,15
D000002471,Dr. Hui Teo,719,15
D000002472,Dr. John Koh,720,15
D000002473,Dr. Nicole Ng,720,15
D000002474,Dr. Priya Singh,721,20
D000002475,Dr. James Yap,721,15
D000002476,Dr. Xin Koh,721,20
D000002477,Dr. Sarah Koh,721,15
D000002478,Dr. Nicole Ho,721,15
D000002479,Dr. Li Chong,722,30
D000002480,Dr. John Chong,722,20
D000002481,Dr. Benjamin Teo,722,30
D000002482,Dr. John Chong,722,15
D000002483,Dr. Priya Ali,722,15
D000002484,Dr. Kevin Ong,723,15
D000002485,Dr. Wong Rahman,723,15
D000002486,Dr. Ng Yeo,723,15
D000002487,Dr. Rajesh Ang,723,15
D000002488,Dr. Li Ng,724,15
D000002489,Dr. Li Ang,724,15
D000002490,Dr. Ong Chen,725,15
D000002491,Dr. Ming Chua,725,20
D000002492,Dr. Li Krishnan,725,15
D000002493,Dr. Li Tan,725,15
D000002494,Dr. Goh Tay,725,15
D000002495,Dr. Priya Ang,726,15
D000002496,Dr. Nicole Chng,726,15
D000002497,Dr. Ming Low,726,30
D000002498,Dr. Teo Hassan,727,15
D000002499,Dr. David Tan,727,20
D000002500,Dr. Marcus Yeo,727,15
D000002501,Dr. Ong Tan,727,15
D000002502,Dr. Mary Teo,728,15
D000002503,Dr. Robert Ho,728,30
D000002504,Dr. Daniel Singh,729,15
D000002505,Dr. David Wong,729,15
D000002506,Dr. Jessica Ng,730,30
D000002507,Dr. Linda Hassan,730,30
D000002508,Dr. Rajesh Ho,730,30
D000002509,Dr. Nicole Tay,730,15
D000002510,Dr. Michael Teo,730,15
D000002511,Dr. Tan Wong,731,20
D000002512,Dr. Mary Ng,731,15
D000002513,Dr. Michael Nair,731,20
D000002514,Dr. Ong Ho,731,15
D000002515,Dr. Michael Krishnan,731,15
D000002516,Dr. Mary Chng,732,15
D000002517,Dr. Jennifer Singh,732,20
D000002518,Dr. Tan Ho,733,20
D000002519,Dr. Daniel Wong,733,15
D000002520,Dr. Kumar Goh,734,15
D000002521,Dr. John Rahman,734,15
D000002522,Dr. Grace Goh,735,15
D000002523,Dr. Wong Tay,735,15
D000002524,Dr. Li Hassan,735,15
D000002525,Dr. Wong Ang,736,15
D000002526,Dr. Jun Kumar,736,15
D000002527,Dr. Andrew Sim,736,15
D000002528,Dr. Xin Ong,737,15
D000002529,Dr. Wong Nair,737,15
D000002530,Dr. Jun Sim,737,15
D000002531,Dr. Xin Yap,737,15
D000002532,Dr. Lim Yeo,737,15
D000002533,Dr. Benjamin Rahman,738,15
D000002534,Dr. Kumar Tan,738,15
D000002535,Dr. Jennifer Ho,738,15
D000002536,Dr. Andrew Chua,738,15
D000002537,Dr. James Chong,738,15
D000002538,Dr. Xin Lee,739,20
D000002539,Dr. Robert Yap,739,30
D000002540,Dr. Mary Tay,740,30
D000002541,Dr. Ng Chen,740,15
D000002542,Dr. Nicole Rahman,741,15
D000002543,Dr. Wei Tan,741,20
D000002544,Dr. Jun Koh,741,15
D000002545,Dr. Jessica Low,741,20
D000002546,Dr. Rui Ang,742,15
D000002547,Dr. Jing Wong,742,20
D000002548,Dr. Goh Lee,743,15
D000002549,Dr. Ng Singh,743,15
D000002550,Dr. Ng Soh,743,15
D000002551,Dr. Teo Soh,743,20
D000002552,Dr. Wei Yeo,744,20
D000002553,Dr. Jennifer Ang,744,15
D000002554,Dr. Lee Ong,744,20
D000002555,Dr. David Kumar,745,15
D000002556,Dr. Marcus Wong,745,15
D000002557,Dr. Emily Hassan,746,20
D000002558,Dr. Wong Lee,746,15
D000002559,Dr. Nicole Tan,746,30
D000002560,Dr. Jessica Krishnan,747,20
D000002561,Dr. Teo Rahman,747,15
D000002562,Dr. Nicole Chen,748,15
D000002563,Dr. Steven Yeo,748,15
D000002564,Dr. Wong Chen,749,15
D000002565,Dr. Kevin Hassan,749,15
D000002566,Dr. Robert Ng,749,20
D000002567,Dr. Li Lim,750,15
D000002568,Dr. Michelle Lee,750,20
D000002569,Dr. Michael Low,750,15
D000002570,Dr. Yan Soh,750,15
D000002571,Dr. Mary Nair,750,30
D000002572,Dr. Yan Ng,751,15
D000002573,Dr. Mary Kumar,751,15
D000002574,Dr. Linda Ong,751,15
D000002575,Dr. James Nair,752,15
D000002576,Dr. Xin Yeo,752,30
D000002577,Dr. Linda Goh,752,15
D000002578,Dr. Daniel Kumar,752,15
D000002579,Dr. David Ong,753,15
D000002580,Dr. Tan Yap,753,30
D000002581,Dr. Ng Chen,754,15
D000002582,Dr. Teo Soh,754,15
D000002583,Dr. Wong Singh,754,15
D000002584,Dr. Nicole Low,754,15
D000002585,Dr. Mary Kumar,754,15
D000002586,Dr. Jing Ali,755,15
D000002587,Dr. Daniel Low,755,30
D000002588,Dr. Jessica Hassan,756,15
D000002589,Dr. Rui Koh,756,15
D000002590,Dr. Priya Chng,756,15
D000002591,Dr. Marcus Ng,757,20
D000002592,Dr. Goh Ng,757,15
D000002593,Dr. Jun Sim,758,15
D000002594,Dr. Ong Lim,758,15
D000002595,Dr. Wei Ali,759,15
D000002596,Dr. Robert Ho,759,15
D000002597,Dr. David Goh,760,15
D000002598,Dr. Daniel Low,760,15
D000002599,Dr. Jennifer Tan,760,15
D000002600,Dr. Marcus Koh,760,15
D000002601,Dr. Andrew Krishnan,760,20
D000002602,Dr. Priya Singh,761,30
D000002603,Dr. Lee Soh,761,15
D000002604,Dr. Jennifer Soh,761,15
D000002605,Dr. Amanda Ng,761,15
D000002606,Dr. Chen Koh,761,15
D000002607,Dr. James Chong,762,15
D000002608,Dr. Nicole Rahman,762,20
D000002609,Dr. Amanda Nair,762,15
D000002610,Dr. Jun Ali,762,15
D000002611,Dr. Jennifer Low,762,15
D000002612,Dr. Li Chong,763,15
D000002613,Dr. Lim Ho,763,30
D000002614,Dr. Xin Low,763,15
D000002615,Dr. Kumar Low,763,15
D000002616,Dr. Mary Koh,764,15
D000002617,Dr. Rajesh Chen,764,15
D000002618,Dr. Hui Yeo,764,30
D000002619,Dr. Ong Yeo,765,20
D000002620,Dr. Ng Chua,765,15
D000002621,Dr. Rui Krishnan,765,15
D000002622,Dr. Marcus Yap,765,20
D000002623,Dr. Amanda Ali,766,30
D000002624,Dr. Chen Ong,766,15
D000002625,Dr. Goh Ong,767,15
D000002626,Dr. Jessica Chua,767,15
D000002627,Dr. Teo Nair,767,15
D000002628,Dr. Rui Sim,768,15
D000002629,Dr. Yan Ho,768,15
D000002630,Dr. Daniel Teo,768,15
D000002631,Dr. Emily Tay,768,15
D000002632,Dr. Wei Chong,769,15
D000002633,Dr. David Ho,769,20
D000002634,Dr. Tan Ali,769,15
D000002635,Dr. Emily Yeo,770,15
D000002636,Dr. Wei Yap,770,30
D000002637,Dr. Rachel Yeo,770,15
D000002638,Dr. Sarah Yeo,770,15
D000002639,Dr. Chen Chen,771,15
D000002640,Dr. Amanda Kumar,771,20
D000002641,Dr. Jessica Chong,772,15
D000002642,Dr. Nicole Tay,772,15
D000002643,Dr. Amanda Ang,772,15
D000002644,Dr. Benjamin Chen,772,15
D000002645,Dr. Jing Soh,773,15
D000002646,Dr. Rachel Lee,773,20
D000002647,Dr. James Kumar,774,15
D000002648,Dr. Linda Rahman,774,20
D000002649,Dr. Jing Chen,775,15
D000002650,Dr. Li Lee,775,15
D000002651,Dr. Lee Koh,775,15
D000002652,Dr. Teo Koh,775,20
D000002653,Dr. Lim Tay,775,30
D000002654,Dr. Hui Koh,776,30
D000002655,Dr. Li Low,776,15
D000002656,Dr. Wei Ho,776,20
D000002657,Dr. Rajesh Chong,776,15
D000002658,Dr. Michelle Yeo,777,20
D000002659,Dr. Goh Ong,777,15
D000002660,Dr. Rachel Goh,777,15
D000002661,Dr. Chen Low,777,30
D000002662,Dr. Jing Low,777,15
D000002663,Dr. Hui Sim,778,20
D000002664,Dr. Kevin Yap,778,30
D000002665,Dr. Ng Low,779,15
D000002666,Dr. Chen Chong,779,15
D000002667,Dr. Jun Sim,779,15
D000002668,Dr. Rui Chng,779,15
D000002669,Dr. Amanda Yeo,780,15
D000002670,Dr. Li Kumar,780,15
D000002671,Dr. David Hassan,780,15
D000002672,Dr. Xin Chng,780,15
D000002673,Dr. Kevin Wong,780,15
D000002674,Dr. Xin Krishnan,781,15
D000002675,Dr. Michael Chua,781,20
D000002676,Dr. Robert Ng,781,15
D000002677,Dr. Wong Tay,781,15
D000002678,Dr. Jessica Ong,781,15
D000002679,Dr. Jessica Chua,782,15
D000002680,Dr. Li Sim,782,15
D000002681,Dr. Tan Chen,782,15
D000002682,Dr. Kevin Kumar,782,15
D000002683,Dr. Rachel Krishnan,783,15
D000002684,Dr. Amanda Ali,783,15
D000002685,Dr. Wong Hassan,783,15
D000002686,Dr. Nicole Yeo,783,20
D000002687,Dr. Benjamin Yap,783,20
D000002688,Dr. Michelle Tay,784,15
D000002689,Dr. Rajesh Rahman,784,15
D000002690,Dr. Jun Wong,785,15
D000002691,Dr. Xin Soh,785,15
D000002692,Dr. Grace Rahman,785,15
D000002693,Dr. Lim Kumar,785,15
D000002694,Dr. Sarah Lim,786,15
D000002695,Dr. Wei Sim,786,30
D000002696,Dr. Andrew Chong,787,20
D000002697,Dr. Teo Low,787,15
D000002698,Dr. Steven Tan,787,30
D000002699,Dr. Amanda Kumar,787,15
D000002700,Dr. Kumar Ali,787,15
D000002701,Dr. Ong Ng,788,15
D000002702,Dr. Chen Ho,788,15
D000002703,Dr. Michelle Rahman,788,15
D000002704,Dr. Steven Kumar,788,30
D000002705,Dr. Wong Yap,788,15
D000002706,Dr. Jessica Chua,789,20
D000002707,Dr. Andrew Ho,789,15
D000002708,Dr. Amanda Ang,789,15
D000002709,Dr. Steven Nair,790,15
D000002710,Dr. Amanda Wong,790,30
D000002711,Dr. Amanda Yeo,790,15
D000002712,Dr. James Singh,790,15
D000002713,Dr. Nicole Hassan,791,15
D000002714,Dr. Lee Nair,791,15
D000002715,Dr. Hui Wong,791,15
D000002716,Dr. Andrew Hassan,791,15
D000002717,Dr. Andrew Teo,792,15
D000002718,Dr. Jessica Chen,792,20
D000002719,Dr. Sarah Tay,792,15
D000002720,Dr. Goh Yeo,792,15
D000002721,Dr. Marcus Chong,793,20
D000002722,Dr. Sarah Ng,793,15
D000002723,Dr. Xin Teo,793,15
D000002724,Dr. Ong Krishnan,793,30
D000002725,Dr. Amanda Ng,793,20
D000002726,Dr. Kevin Soh,794,15
D000002727,Dr. Marcus Nair,794,20
D000002728,Dr. Ming Singh,794,15
D000002729,Dr. Kevin Teo,795,15
D000002730,Dr. Xin Kumar,795,15
D000002731,Dr. Hui Chen,796,30
D000002732,Dr. Kevin Yeo,796,15
D000002733,Dr. Nicole Ong,796,15
D000002734,Dr. Li Tan,796,30
D000002735,Dr. Ng Krishnan,797,15
D000002736,Dr. Chen Teo,797,20
D000002737,Dr. Linda Hassan,797,15
D000002738,Dr. Sarah Chong,797,20
D000002739,Dr. Jessica Chen,798,15
D000002740,Dr. Jing Rahman,798,15
D000002741,Dr. Marcus Ali,799,15
D000002742,Dr. Lee Chua,799,15
D000002743,Dr. Michael Tan,799,15
D000002744,Dr. Jun Chen,799,15
D000002745,Dr. Kevin Krishnan,800,15
D000002746,Dr. Chen Chua,800,15
D000002747,Dr. Robert Soh,801,15
D000002748,Dr. Michelle Ong,801,15
D000002749,Dr. Goh Chong,801,15
D000002750,Dr. Amanda Krishnan,802,30
D000002751,Dr. Amanda Chong,802,30
D000002752,Dr. David Chong,802,15
D000002753,Dr. John Low,802,30
D000002754,Dr. James Krishnan,803,15
D000002755,Dr. Amanda Ho,803,15
D000002756,Dr. Mary Lee,803,20
D000002757,Dr. Michael Hassan,803,15
D000002758,Dr. Ming Yeo,803,15
D000002759,Dr. Rachel Sim,804,15
D000002760,Dr. Marcus Ong,804,15
D000002761,Dr. Goh Goh,805,15
D000002762,Dr. Ng Hassan,805,15
D000002763,Dr. Marcus Ong,805,15
D000002764,Dr. Mary Chua,805,15
D000002765,Dr. Wong Yeo,805,15
D000002766,Dr. Jessica Soh,806,15
D000002767,Dr. Rachel Yap,806,15
D000002768,Dr. Wei Ong,806,15
D000002769,Dr. Rajesh Soh,806,15
D000002770,Dr. Jennifer Yeo,806,15
D000002771,Dr. Wong Soh,807,15
D000002772,Dr. Rajesh Soh,807,15
D000002773,Dr. Daniel Low,807,15
D000002774,Dr. Andrew Wong,807,15
D000002775,Dr. Linda Ali,808,20
D000002776,Dr. Kevin Rahman,808,30
D000002777,Dr. Hui Krishnan,808,15
D000002778,Dr. Michael Chua,809,15
D000002779,Dr. Li Chong,809,15
D000002780,Dr. Kevin Chua,810,15
D000002781,Dr. Teo Singh,810,20
D000002782,Dr. Emily Tay,810,20
D000002783,Dr. Li Ho,811,20
D000002784,Dr. Robert Yap,811,20
D000002785,Dr. Tan Sim,811,15
D000002786,Dr. Mary Ng,811,15
D000002787,Dr. Goh Tay,812,15
D000002788,Dr. Rajesh Ang,812,15
D000002789,Dr. Priya Soh,813,30
D000002790,Dr. James Rahman,813,20
D000002791,Dr. Sarah Hassan,813,15
D000002792,Dr. Robert Chua,813,15
D000002793,Dr. Kumar Lim,813,15
D000002794,Dr. Michelle Tay,814,20
D000002795,Dr. Yan Yeo,814,15
D000002796,Dr. Wong Rahman,814,15
D000002797,Dr. Grace Rahman,814,30
D000002798,Dr. Robert Nair,814,15
D000002799,Dr. James Yap,815,15
D000002800,Dr. Wei Goh,815,15
D000002801,Dr. Wong Low,815,15
D000002802,Dr. Xin Chua,815,15
D000002803,Dr. Yan Chng,816,15
D000002804,Dr. Wong Yap,816,15
D000002805,Dr. Lee Chong,816,15
D000002806,Dr. Xin Chong,817,15
D000002807,Dr. Mary Sim,817,15
D000002808,Dr. Nicole Ho,817,20
D000002809,Dr. Grace Ang,817,15
D000002810,Dr. Robert Chong,817,15
D000002811,Dr. Chen Ong,818,20
D000002812,Dr. Jennifer Singh,818,15
D000002813,Dr. Yan Hassan,818,15
D000002814,Dr. Jing Tan,818,20
D000002815,Dr. Priya Rahman,818,20
D000002816,Dr. Michael Chong,819,15
D000002817,Dr. Yan Ho,819,15
D000002818,Dr. Michelle Sim,819,15
D000002819,Dr. David Chen,820,15
D000002820,Dr. David Koh,820,15
D000002821,Dr. Wei Kumar,820,15
D000002822,Dr. John Krishnan,820,15
D000002823,Dr. Amanda Singh,820,30
D000002824,Dr. Sarah Chng,821,15
D000002825,Dr. Rajesh Hassan,821,15
D000002826,Dr. Robert Ang,821,20
D000002827,Dr. Michelle Tay,821,20
D000002828,Dr. Emily Koh,822,15
D000002829,Dr. Teo Koh,822,30
D000002830,Dr. James Teo,822,30
D000002831,Dr. Michelle Chen,822,15
D000002832,Dr. Michael Soh,822,15
D000002833,Dr. Hui Lim,823,15
D000002834,Dr. Grace Chng,823,15
D000002835,Dr. Jennifer Koh,824,15
D000002836,Dr. Amanda Chua,824,15
D000002837,Dr. Wei Yeo,825,15
D000002838,Dr. Lee Ang,825,30
D000002839,Dr. Wong Yap,825,15
D000002840,Dr. James Wong,825,15
D000002841,Dr. Steven Singh,825,15
D000002842,Dr. Mary Ali,826,15
D000002843,Dr. Chen Wong,826,15
D000002844,Dr. Yan Yeo,826,15
D000002845,Dr. Rui Chen,826,15
D000002846,Dr. Kevin Singh,827,20
D000002847,Dr. Xin Ho,827,20
D000002848,Dr. Mary Ang,827,30
D000002849,Dr. Jessica Ang,827,15
D000002850,Dr. Lim Tan,828,15
D000002851,Dr. Jun Rahman,828,15
